,0
4100,64.3
4101,126.9
4102,1220.375
4103,50.0
4104,135.952380952
4105,11.9375
4106,34.0
4107,83.6666666667
4108,45.0
4109,277.7
4110,94.0
4111,241.692307692
4112,14.75
4113,0.0
4114,93.25
4115,74.3636363636
4116,1482.02666667
4117,178.227941176
4118,102.645833333
4119,142.360294118
4120,167.875
4121,126.718518519
4122,220.0
4123,213.263157895
4124,151.85
4125,56.9
4126,1116.16666667
4127,135.285714286
4128,320.333333333
4129,248.777777778
4130,68.0
4131,61.9
4132,125.0
4133,236.952380952
4134,664.941666667
4135,29.0
4136,157.125
4137,45.125
4138,122.655172414
4139,930.05
4140,129.0
4141,11.0
4142,72.1111111111
4143,32.0
4144,0.0
4145,48.1666666667
4146,130.166666667
4147,22.0
4148,29.2352941176
4149,0.0
4150,206.333333333
4151,64.7142857143
4152,186.425531915
4153,130.619047619
4154,276.727272727
4155,271.25
4156,211.133333333
4157,151.575510204
4158,318.8
4159,16.4
4160,19.6666666667
4161,992.923076923
4162,90.1935483871
4163,72.7272727273
4164,547.0
4165,122.432432432
4166,0.0
4167,248.348837209
4168,1.5
4169,218.1
4170,1273.875
4171,0.0
4172,1263.23076923
4173,862.041666667
4174,219.8
4175,91.3333333333
4176,50.6470588235
4177,1161.625
4178,1168.0
4179,91.0
4180,26.0
4181,207.102564103
4182,111.142857143
4183,183.5
4184,208.933333333
4185,988.170731707
4186,262.571428571
4187,0.0
4188,122.5
4189,135.118644068
4190,160.954545455
4191,216.0
4192,66.0
4193,41.0
4194,193.5
4195,115.227272727
4196,1.0
4197,5.0
4198,0.0
4199,209.583333333
4200,1070.70454545
4201,14.1764705882
4202,101.785714286
4203,1258.375
4204,113.130434783
4205,1371.42857143
4206,167.0
4207,10.0
4208,1080.40740741
4209,99.2
4210,21.25
4211,114.657142857
4212,1521.93333333
4213,0.0
4214,138.727272727
4215,90.0666666667
4216,62.6875
4217,247.6
4218,75.75
4219,301.666666667
4220,315.5
4221,20.0
4222,3.0
4223,1082.125
4224,0.75
4225,235.75
4226,1189.83333333
4227,69.4166666667
4228,97.6
4229,120.142857143
4230,694.142857143
4231,157.16
4232,244.4
4233,1239.14285714
4234,139.543209877
4235,248.0
4236,128.75
4237,132.5
4238,82.6923076923
4239,11.5
4240,152.945945946
4241,104.03030303
4242,128.0
4243,83.0408163265
4244,50.75
4245,1546.25
4246,5.0
4247,162.058823529
4248,1353.67164179
4249,131.954545455
4250,113.872727273
4251,141.69047619
4252,1248.72727273
4253,2140.85714286
4254,66.375
4255,114.944444444
4256,17.0
4257,110.4
4258,47.5217391304
4259,665.222222222
4260,134.529411765
4261,87.0
4262,19.3333333333
4263,129.833333333
4264,256.333333333
4265,1092.45714286
4266,942.545454545
4267,602.461538462
4268,0.5
4269,250.509803922
4270,117.5625
4271,107.297297297
4272,236.666666667
4273,250.076923077
4274,790.684210526
4275,244.666666667
4276,1102.35294118
4277,183.866666667
4278,1149.89655172
4279,160.234177215
4280,129.384615385
4281,148.111111111
4282,194.9375
4283,60.45
4284,154.181818182
4285,168.615384615
4286,1.8
4287,1294.73333333
4288,231.567164179
4289,547.0
4290,258.045454545
4291,156.357142857
4292,13.6666666667
4293,303.5
4294,187.0
4295,167.666666667
4296,66.5
4297,1142.74193548
4298,333.333333333
4299,95.4545454545
4300,181.2
4301,279.538461538
4302,34.0
4303,164.571428571
4304,22.8571428571
4305,87.3928571429
4306,1742.11764706
4307,317.0
4308,483.166666667
4309,117.125
4310,25.0
4311,864.222222222
4312,22.0
4313,622.666666667
4314,149.363636364
4315,953.0
4316,2.0
4317,8.71428571429
4318,846.0
4319,964.961538462
4320,126.434782609
4321,244.47826087
4322,174.958333333
4323,92.0555555556
4324,155.111111111
4325,207.0
4326,1029.78472222
4327,547.0
4328,133.708333333
4329,279.142857143
4330,5.71428571429
4331,247.14
4332,80.3333333333
4333,64.5666666667
4334,25.0
4335,155.5
4336,187.0
4337,0.5
4338,272.142857143
4339,200.0
4340,0.0
4341,247.8
4342,110.536231884
4343,162.25
4344,200.083333333
4345,184.375
4346,107.571428571
4347,0.0
4348,113.230769231
4349,129.2
4350,53.8333333333
4351,25.0
4352,9.33333333333
4353,0.0
4354,17.25
4355,203.733333333
4356,134.333333333
4357,96.1875
4358,166.181818182
4359,161.4375
4360,441.111111111
4361,0.0
4362,48.0
4363,154.0
4364,13.3333333333
4365,160.0
4366,1260.36507937
4367,204.569230769
4368,1619.73076923
4369,79.829787234
4370,168.487804878
4371,186.677419355
4372,116.928571429
4373,219.0
4374,19.0
4375,134.0
4376,312.875
4377,259.272727273
4378,213.709677419
4379,158.434782609
4380,51.4
4381,290.285714286
4382,444.25
4383,81.5
4384,0.0
4385,116.615384615
4386,32.2
4387,316.571428571
4388,900.921568627
4389,1525.18181818
4390,286.25
4391,0.0
4392,1056.14285714
4393,58.8095238095
4394,0.333333333333
4395,254.801980198
4396,1325.03571429
4397,1232.27272727
4398,294.107142857
4399,120.666666667
4400,75.7142857143
4401,0.0
4402,112.909090909
4403,547.0
4404,670.5
4405,171.115384615
4406,221.558139535
4407,71.8571428571
4408,0.5
4409,118.193548387
4410,188.861111111
4411,141.25
4412,150.857142857
4413,229.3
4414,904.125
4415,154.5
4416,35.0
4417,322.586956522
4418,170.168831169
4419,122.25
4420,129.278225806
4421,179.185185185
4422,233.421052632
4423,985.102564103
4424,278.111111111
4425,979.666666667
4426,299.888888889
4427,130.333333333
4428,195.153846154
4429,204.0
4430,210.714285714
4431,45.0
4432,203.6
4433,100.214285714
4434,61.75
4435,1417.71875
4436,1119.72
4437,1040.66666667
4438,547.0
4439,43.0
4440,125.357142857
4441,213.5
4442,885.978723404
4443,51.0
4444,197.911764706
4445,1010.75
4446,161.285714286
4447,114.153846154
4448,184.363636364
4449,0.0
4450,212.344827586
4451,110.0
4452,150.428571429
4453,146.333333333
4454,1872.85714286
4455,14.6
4456,72.3225806452
4457,45.2666666667
4458,402.933333333
4459,9.0
4460,1579.76923077
4461,140.181818182
4462,91.0
4463,170.333333333
4464,117.607142857
4465,1248.97297297
4466,10.5
4467,142.0
4468,247.333333333
4469,133.0
4470,112.12
4471,1315.66666667
4472,0.0
4473,80.0
4474,73.5
4475,78.55
4476,227.943396226
4477,156.444444444
4478,116.0
4479,279.03125
4480,77.4
4481,1385.0
4482,199.0
4483,132.766666667
4484,144.0
4485,1116.35294118
4486,0.0
4487,1633.75
4488,94.0
4489,1456.33333333
4490,208.375
4491,247.25
4492,0.0
4493,1.0
4494,982.105263158
4495,190.181818182
4496,50.5454545455
4497,230.533333333
4498,91.9166666667
4499,10.0
4500,339.0
4501,28.5
4502,297.166666667
4503,542.6
4504,149.318181818
4505,337.630434783
4506,45.0
4507,93.1
4508,1135.25
4509,400.833333333
4510,88.7894736842
4511,1.0
4512,1236.4
4513,114.454545455
4514,172.142857143
4515,1563.39473684
4516,136.0
4517,215.3
4518,187.0
4519,195.926829268
4520,119.2
4521,190.111111111
4522,576.125
4523,112.322580645
4524,1073.09090909
4525,25.8333333333
4526,117.0
4527,0.0
4528,1267.55
4529,1314.375
4530,0.0
4531,275.571428571
4532,291.5
4533,187.0
4534,226.8
4535,110.0
4536,1258.29850746
4537,1258.29850746
4538,268.333333333
4539,221.727272727
4540,64.0
4541,225.571428571
4542,185.971428571
4543,1303.25423729
4544,188.5
4545,168.0
4546,71.3125
4547,179.993630573
4548,93.1707317073
4549,114.75
4550,171.964912281
4551,91.9090909091
4552,5.5
4553,74.7142857143
4554,42.4
4555,73.8666666667
4556,172.575757576
4557,0.0
4558,112.59469697
4559,810.636363636
4560,316.933333333
4561,295.6
4562,204.2
4563,187.324675325
4564,53.0
4565,859.606557377
4566,50.7142857143
4567,203.227272727
4568,20.25
4569,150.0
4570,112.355704698
4571,142.294117647
4572,126.8
4573,51.0
4574,141.4
4575,1297.25
4576,80.6538461538
4577,72.875
4578,160.590909091
4579,1630.68421053
4580,114.565217391
4581,154.5
4582,158.625
4583,22.0
4584,94.1666666667
4585,220.0
4586,352.222222222
4587,57.875
4588,1808.625
4589,0.0
4590,0.0
4591,236.285714286
4592,1427.81818182
4593,472.055555556
4594,224.976923077
4595,187.346153846
4596,0.0
4597,116.032258065
4598,86.6666666667
4599,217.5
4600,67.6666666667
4601,156.9375
4602,105.454545455
4603,2.6
4604,63.75
4605,180.677419355
4606,547.0
4607,161.53125
4608,97.875
4609,109.583333333
4610,547.0
4611,162.868421053
4612,1659.52941176
4613,28.0
4614,62.0
4615,36.1428571429
4616,123.0
4617,199.866666667
4618,0.0
4619,116.0
4620,900.046666667
4621,119.9375
4622,434.5
4623,323.785714286
4624,85.0
4625,1048.83333333
4626,517.363636364
4627,194.625
4628,202.366071429
4629,120.833333333
4630,0.0
4631,1183.4
4632,211.207792208
4633,155.461538462
4634,120.272727273
4635,1045.71428571
4636,0.0
4637,34.0
4638,367.384615385
4639,3.0
4640,116.0
4641,104.576923077
4642,94.0
4643,72.7142857143
4644,183.9
4645,159.896551724
4646,94.0
4647,1.5
4648,845.0
4649,936.1
4650,12.5
4651,83.0
4652,46.0
4653,26.3333333333
4654,191.16
4655,547.0
4656,5.06666666667
4657,291.466666667
4658,101.214285714
4659,149.6875
4660,119.166666667
4661,33.7
4662,139.428571429
4663,187.45
4664,147.0
4665,0.0
4666,1490.58333333
4667,481.125
4668,85.0
4669,1.77777777778
4670,110.0
4671,1293.0
4672,87.0
4673,96.3636363636
4674,132.75
4675,1190.97222222
4676,278.666666667
4677,246.3125
4678,68.5660377358
4679,149.218181818
4680,271.0
4681,374.25
4682,81.1818181818
4683,0.0
4684,970.375
4685,148.583333333
4686,154.6796875
4687,91.5
4688,4.0
4689,187.0
4690,974.333333333
4691,187.384615385
4692,547.0
4693,110.0
4694,134.1875
4695,317.137931034
4696,119.0
4697,116.166666667
4698,204.518518519
4699,78.6486486486
4700,110.928571429
4701,547.0
4702,381.888888889
4703,129.196969697
4704,60.7916666667
4705,0.0
4706,1678.41025641
4707,83.0
4708,250.344827586
4709,891.5
4710,113.388059701
4711,114.25
4712,535.649122807
4713,837.863636364
4714,107.25
4715,146.166666667
4716,1188.12
4717,155.055555556
4718,1009.8989899
4719,709.8125
4720,964.285714286
4721,212.638888889
4722,222.2
4723,162.5
4724,1108.23809524
4725,104.837209302
4726,108.761904762
4727,12.7777777778
4728,1327.55
4729,91.5106382979
4730,69.7727272727
4731,259.442307692
4732,141.319148936
4733,73.25
4734,1663.18181818
4735,23.1111111111
4736,60.125
4737,94.4782608696
4738,126.0
4739,0.0
4740,70.4761904762
4741,290.695652174
4742,1516.81182796
4743,1734.42857143
4744,104.411764706
4745,83.0
4746,25.6
4747,128.72
4748,66.4901960784
4749,200.37037037
4750,3.0
4751,256.272727273
4752,21.0
4753,1382.33333333
4754,148.935483871
4755,38.0
4756,51.0
4757,175.202898551
4758,77.3333333333
4759,120.615384615
4760,111.8
4761,179.0
4762,186.925925926
4763,156.519230769
4764,0.5
4765,1422.44230769
4766,0.0
4767,547.0
4768,56.875
4769,125.380952381
4770,203.153846154
4771,84.125
4772,133.0
4773,252.606060606
4774,932.958333333
4775,144.083333333
4776,16.25
4777,0.0
4778,1216.67768595
4779,112.466666667
4780,67.9166666667
4781,984.454545455
4782,62.0
4783,292.181818182
4784,1534.85365854
4785,176.392
4786,69.2
4787,115.186915888
4788,206.0
4789,168.297101449
4790,166.125
4791,142.7
4792,32.8888888889
4793,56.4375
4794,926.411764706
4795,84.2058823529
4796,67.4166666667
4797,125.666666667
4798,187.0
4799,269.541666667
4800,80.6923076923
4801,0.0
4802,58.125
4803,1297.16666667
4804,77.8333333333
4805,85.875
4806,194.05
4807,10.0
4808,125.692307692
4809,63.7777777778
4810,133.375
4811,155.333333333
4812,73.4166666667
4813,0.0
4814,1317.47692308
4815,106.136363636
4816,1.8
4817,237.75
4818,156.368421053
4819,0.0
4820,247.909090909
4821,319.954545455
4822,257.333333333
4823,893.833333333
4824,128.0
4825,67.7368421053
4826,44.8571428571
4827,209.52173913
4828,153.4
4829,372.55
4830,116.923076923
4831,110.0
4832,64.6666666667
4833,0.0
4834,1226.64705882
4835,7.0
4836,934.087121212
4837,192.541666667
4838,1331.57142857
4839,0.0
4840,24.0
4841,0.0
4842,161.157894737
4843,0.0
4844,74.7777777778
4845,187.0
4846,83.1875
4847,189.3
4848,147.181818182
4849,128.0
4850,1536.56
4851,168.43902439
4852,1263.6372549
4853,227.830508475
4854,547.0
4855,0.0
4856,437.5
4857,91.4285714286
4858,1526.60869565
4859,105.555555556
4860,110.0
4861,212.689655172
4862,57.6666666667
4863,1044.5
4864,26.1
4865,1258.29850746
4866,1040.97972973
4867,208.222222222
4868,110.928571429
4869,18.0
4870,190.75
4871,230.833333333
4872,547.0
4873,86.5555555556
4874,237.666666667
4875,2353.5
4876,147.956521739
4877,1628.60869565
4878,172.02
4879,99.6
4880,86.7931034483
4881,0.0
4882,65.875
4883,162.516129032
4884,215.041666667
4885,103.9375
4886,398.6
4887,341.357142857
4888,75.0689655172
4889,390.285714286
4890,345.0
4891,45.0
4892,258.529411765
4893,79.0
4894,138.602564103
4895,713.344827586
4896,162.260869565
4897,1353.89403974
4898,1109.35483871
4899,206.47826087
4900,84.7142857143
4901,179.266666667
4902,353.555555556
4903,299.568181818
4904,62.0
4905,162.742857143
4906,6.4
4907,2.25
4908,1140.28947368
4909,213.25
4910,1177.07142857
4911,8.6
4912,44.0
4913,34.0
4914,81.7272727273
4915,156.666666667
4916,6.0
4917,261.166666667
4918,326.333333333
4919,22.8
4920,0.0
4921,49.6666666667
4922,232.3
4923,148.571428571
4924,0.0
4925,24.75
4926,975.833333333
4927,141.833333333
4928,488.0
4929,51.5
4930,145.722222222
4931,136.666666667
4932,86.0
4933,104.052631579
4934,41.5
4935,547.0
4936,150.602941176
4937,769.0
4938,21.25
4939,95.2
4940,40.9090909091
4941,710.0
4942,128.0
4943,263.285714286
4944,0.0
4945,87.0
4946,100.125
4947,103.25
4948,105.8
4949,973.407407407
4950,0.0
4951,0.0
4952,95.4473684211
4953,182.62962963
4954,164.9375
4955,187.0
4956,240.365853659
4957,25.0
4958,132.5
4959,1382.81081081
4960,184.625
4961,1225.86206897
4962,29.0
4963,187.0
4964,57.5882352941
4965,116.0
4966,187.0
4967,48.6875
4968,1.28571428571
4969,67.8888888889
4970,0.0
4971,137.173913043
4972,1039.07534247
4973,142.321428571
4974,189.476190476
4975,106.066666667
4976,25.75
4977,108.285714286
4978,0.0
4979,157.642857143
4980,1541.77878104
4981,114.4
4982,123.411764706
4983,85.7272727273
4984,63.1666666667
4985,176.5
4986,92.5
4987,200.888888889
4988,60.4
4989,200.95
4990,110.0
4991,176.915662651
4992,128.0
4993,8.0
4994,911.333333333
4995,1572.0
4996,3.66666666667
4997,90.2352941176
4998,4.66666666667
4999,75.0
5000,207.555555556
5001,191.818181818
5002,460.25
5003,8.5
5004,147.111111111
5005,12.0
5006,34.5
5007,254.058823529
5008,1269.64583333
5009,98.0
5010,122.666666667
5011,101.966367713
5012,3.0
5013,144.882352941
5014,233.666666667
5015,204.167597765
5016,0.0
5017,199.25
5018,1281.52941176
5019,187.058823529
5020,70.0
5021,1351.80769231
5022,2.0
5023,1472.94954128
5024,198.363636364
5025,701.857142857
5026,12.0
5027,1354.6
5028,243.266666667
5029,268.75
5030,0.0
5031,82.5
5032,0.0
5033,2079.1
5034,74.9375
5035,221.3
5036,688.666666667
5037,100.065420561
5038,93.9615384615
5039,234.0
5040,66.5555555556
5041,1246.4
5042,175.764705882
5043,314.125
5044,606.0
5045,136.904761905
5046,547.0
5047,997.391304348
5048,132.444444444
5049,1503.75
5050,76.6423076923
5051,1630.61904762
5052,1002.09090909
5053,112.5
5054,171.45
5055,128.0
5056,103.548387097
5057,287.235087719
5058,134.0
5059,62.0
5060,148.428571429
5061,244.235294118
5062,1263.60869565
5063,62.5
5064,1520.88888889
5065,1223.47457627
5066,212.0
5067,173.387096774
5068,1676.10526316
5069,196.090909091
5070,229.875
5071,96.5263157895
5072,87.0
5073,182.275
5074,114.7
5075,7.0
5076,84.2
5077,3.0
5078,31.0
5079,1086.71428571
5080,4.5
5081,140.75
5082,167.590909091
5083,92.8
5084,192.2
5085,1198.32352941
5086,0.0
5087,818.0
5088,187.096774194
5089,166.772727273
5090,130.791666667
5091,164.125
5092,919.216666667
5093,279.054794521
5094,0.0
5095,228.933333333
5096,692.636363636
5097,168.454545455
5098,736.333333333
5099,35.6363636364
5100,1190.41176471
5101,1021.875
5102,33.0
5103,167.005524862
5104,166.173913043
5105,248.375
5106,870.333333333
5107,1076.3030303
5108,169.75
5109,126.542857143
5110,115.736842105
5111,127.888888889
5112,246.466666667
5113,2.0
5114,547.0
5115,1335.0
5116,1136.21052632
5117,187.0
5118,62.3666666667
5119,135.666666667
5120,87.0
5121,197.90625
5122,219.727272727
5123,187.466666667
5124,76.8333333333
5125,161.952380952
5126,237.28358209
5127,1128.375
5128,158.117647059
5129,206.423076923
5130,12.6111111111
5131,206.814814815
5132,18.0
5133,34.25
5134,116.0
5135,198.0
5136,1489.28571429
5137,128.25
5138,129.540540541
5139,132.142857143
5140,35.0
5141,547.0
5142,957.058823529
5143,1309.6
5144,1339.89495798
5145,0.0
5146,943.797101449
5147,128.5
5148,2.0
5149,101.454545455
5150,732.222222222
5151,206.80952381
5152,0.0
5153,96.1891891892
5154,232.095238095
5155,294.405405405
5156,208.090909091
5157,3.0
5158,0.333333333333
5159,769.368421053
5160,126.411764706
5161,1309.46666667
5162,147.470588235
5163,388.285714286
5164,115.352941176
5165,187.363636364
5166,1.0
5167,160.0
5168,288.333333333
5169,876.266666667
5170,179.375
5171,179.2
5172,547.0
5173,949.266666667
5174,235.772727273
5175,33.5
5176,20.6666666667
5177,222.979591837
5178,1396.85714286
5179,231.784313725
5180,7.0
5181,94.0
5182,1290.77777778
5183,1743.4
5184,117.4
5185,312.166666667
5186,48.625
5187,158.5
5188,309.923076923
5189,181.5625
5190,243.043478261
5191,90.2727272727
5192,186.2
5193,147.875
5194,202.0
5195,63.3333333333
5196,180.833333333
5197,2549.4
5198,34.0
5199,172.142857143
5200,229.285714286
5201,190.181818182
5202,2.5
5203,1087.29245283
5204,58.4444444444
5205,0.0
5206,351.2
5207,1448.91304348
5208,131.7
5209,92.8461538462
5210,1004.23333333
5211,157.25
5212,134.617021277
5213,540.083333333
5214,76.75
5215,106.105263158
5216,1029.9
5217,47.6
5218,181.0
5219,312.216216216
5220,221.333333333
5221,240.25
5222,58.0
5223,229.6
5224,547.0
5225,177.923076923
5226,17.0
5227,132.692307692
5228,128.0
5229,83.0
5230,253.384615385
5231,744.75
5232,20.5
5233,182.275
5234,5.0
5235,2.75
5236,11.0
5237,122.307692308
5238,30.8888888889
5239,24.125
5240,164.361702128
5241,185.972222222
5242,645.047619048
5243,982.0
5244,72.5714285714
5245,912.411764706
5246,43.380952381
5247,1334.83333333
5248,910.6
5249,165.302631579
5250,257.947368421
5251,799.142857143
5252,139.355932203
5253,666.88
5254,121.0
5255,13.0
5256,134.244444444
5257,37.1666666667
5258,394.111111111
5259,0.0
5260,131.5
5261,214.733333333
5262,0.0
5263,274.703703704
5264,97.9090909091
5265,253.851851852
5266,706.6
5267,497.444444444
5268,84.35
5269,1383.84615385
5270,994.694444444
5271,1455.69230769
5272,1267.73333333
5273,5.0
5274,168.0
5275,188.0
5276,257.75
5277,292.428571429
5278,547.0
5279,1524.66666667
5280,193.3
5281,621.8
5282,87.25
5283,17.6666666667
5284,292.476190476
5285,2.0
5286,0.25
5287,25.0
5288,178.578947368
5289,196.034883721
5290,2437.71428571
5291,1027.33333333
5292,547.0
5293,105.076923077
5294,134.7
5295,262.5
5296,116.0
5297,1201.125
5298,91.0
5299,3.0
5300,64.0
5301,221.2
5302,988.031746032
5303,1631.92307692
5304,1457.32258065
5305,0.0
5306,63.0
5307,138.0625
5308,2.0
5309,105.56
5310,86.0
5311,105.2
5312,1052.13913043
5313,150.0
5314,1955.0
5315,54.7272727273
5316,132.888888889
5317,91.5
5318,64.5769230769
5319,1203.0
5320,0.0
5321,318.1
5322,126.928571429
5323,1434.45
5324,1015.11111111
5325,246.113636364
5326,119.0
5327,250.368421053
5328,148.4
5329,1450.8
5330,245.25
5331,54.1111111111
5332,1091.5
5333,70.8333333333
5334,120.923076923
5335,125.560606061
5336,135.29787234
5337,106.2
5338,125.642857143
5339,244.5
5340,704.714285714
5341,266.166666667
5342,1004.07407407
5343,0.0
5344,1175.10344828
5345,138.888888889
5346,116.0
5347,237.545454545
5348,41.6315789474
5349,30.7058823529
5350,0.0
5351,62.0
5352,83.5294117647
5353,0.0
5354,194.142857143
5355,19.5
5356,258.813333333
5357,223.342105263
5358,547.0
5359,19.2857142857
5360,156.454545455
5361,982.75
5362,68.3684210526
5363,182.692307692
5364,0.0
5365,1593.98823529
5366,139.333333333
5367,283.5
5368,99.6666666667
5369,94.0
5370,71.0
5371,84.625
5372,2.6
5373,535.0
5374,134.142857143
5375,68.1818181818
5376,0.0
5377,0.0
5378,1.1
5379,53.2
5380,154.4
5381,1901.61538462
5382,9.33333333333
5383,87.0
5384,134.0
5385,99.2413793103
5386,0.0
5387,1274.85714286
5388,72.6226415094
5389,249.709677419
5390,111.666666667
5391,127.028571429
5392,140.833333333
5393,194.763888889
5394,0.0
5395,38.5
5396,94.125
5397,0.0
5398,0.8
5399,163.857142857
5400,1049.26315789
5401,1229.40909091
5402,137.926829268
5403,181.333333333
5404,0.0
5405,63.1304347826
5406,170.490740741
5407,200.384615385
5408,130.625
5409,1012.69430052
5410,18.75
5411,320.714285714
5412,229.625
5413,25.0
5414,192.5
5415,176.294117647
5416,158.92
5417,1166.17283951
5418,152.3
5419,1050.42857143
5420,330.558823529
5421,1034.92857143
5422,35.0
5423,132.846153846
5424,128.0
5425,1361.7875
5426,1462.16666667
5427,0.0
5428,134.451612903
5429,84.8
5430,154.25
5431,131.797297297
5432,161.5
5433,34.5
5434,190.666666667
5435,119.25
5436,148.833333333
5437,1234.36363636
5438,852.316455696
5439,1211.92727273
5440,553.6
5441,1416.44444444
5442,446.1875
5443,1.0
5444,175.285714286
5445,0.0
5446,193.259259259
5447,106.0
5448,183.155913978
5449,46.875
5450,76.9545454545
5451,80.0
5452,121.0
5453,0.0
5454,1454.57142857
5455,80.92
5456,89.5357142857
5457,160.439516129
5458,47.5333333333
5459,140.75
5460,228.777777778
5461,89.0
5462,1185.42857143
5463,221.777777778
5464,272.0
5465,86.5
5466,279.166666667
5467,87.0
5468,8.8
5469,27.8333333333
5470,1196.76404494
5471,229.272727273
5472,219.9375
5473,82.652173913
5474,31.2857142857
5475,235.736842105
5476,4.0
5477,190.594594595
5478,166.057142857
5479,116.0
5480,44.4285714286
5481,16.75
5482,0.0
5483,172.785714286
5484,175.0
5485,217.0
5486,1084.5
5487,298.857142857
5488,118.461538462
5489,0.0
5490,720.641025641
5491,0.0
5492,164.222222222
5493,173.0
5494,234.666666667
5495,39.2857142857
5496,275.4
5497,111.555555556
5498,147.272727273
5499,116.473684211
5500,172.333333333
5501,54.3333333333
5502,253.8
5503,92.8461538462
5504,303.578947368
5505,16.8
5506,177.388888889
5507,92.8275862069
5508,287.666666667
5509,70.1764705882
5510,152.774193548
5511,133.0
5512,267.769230769
5513,197.269230769
5514,185.166666667
5515,85.4
5516,84.0434782609
5517,331.166666667
5518,165.0
5519,119.615384615
5520,204.285714286
5521,87.8421052632
5522,105.55
5523,222.340425532
5524,149.666666667
5525,128.0
5526,101.170731707
5527,754.565217391
5528,547.0
5529,0.0
5530,1270.5974026
5531,141.2
5532,103.0
5533,196.25
5534,379.142857143
5535,69.7
5536,0.0
5537,68.5625
5538,0.0
5539,2846.92307692
5540,7.83333333333
5541,94.0319148936
5542,592.777777778
5543,0.0
5544,1154.95833333
5545,85.3888888889
5546,0.0
5547,60.75
5548,0.0
5549,353.666666667
5550,128.0
5551,234.111111111
5552,100.857142857
5553,153.111111111
5554,145.761904762
5555,1143.17948718
5556,40.0
5557,1531.2173913
5558,49.0
5559,547.0
5560,1038.16
5561,352.666666667
5562,117.6875
5563,290.602564103
5564,201.909090909
5565,186.590909091
5566,643.588235294
5567,87.0
5568,132.125
5569,13.4285714286
5570,1258.29850746
5571,132.75
5572,2.75
5573,1389.53846154
5574,105.142857143
5575,0.0
5576,235.222222222
5577,114.9375
5578,2117.66666667
5579,1345.72727273
5580,1.5
5581,480.142857143
5582,97.9130434783
5583,0.375
5584,116.0
5585,223.0
5586,231.888888889
5587,55.5
5588,187.0
5589,28.125
5590,67.1428571429
5591,157.666666667
5592,78.6666666667
5593,144.70212766
5594,50.1428571429
5595,62.0
5596,894.545454545
5597,1291.29411765
5598,115.111111111
5599,0.7
5600,1085.57142857
5601,132.733333333
5602,638.75
5603,101.4
5604,116.0
5605,10.6666666667
5606,307.666666667
5607,69.2
5608,86.7647058824
5609,18.0
5610,62.0
5611,173.5
5612,430.25
5613,62.75
5614,0.0
5615,140.863636364
5616,147.0
5617,237.5
5618,0.0
5619,2.0
5620,5.5
5621,91.0
5622,187.948717949
5623,1634.5
5624,132.666666667
5625,1080.08108108
5626,186.0
5627,215.75
5628,469.25
5629,709.642857143
5630,189.945945946
5631,8.0
5632,547.0
5633,223.583333333
5634,0.0
5635,238.533333333
5636,962.833333333
5637,59.4
5638,0.0
5639,620.666666667
5640,75.8265582656
5641,53.125
5642,230.35
5643,42.0
5644,193.0
5645,319.1
5646,205.72972973
5647,1.5
5648,1.0
5649,91.0
5650,0.0
5651,271.860465116
5652,211.357142857
5653,40.0
5654,12.5
5655,239.390243902
5656,197.384615385
5657,826.0
5658,181.8125
5659,94.0
5660,86.8
5661,216.949152542
5662,0.0
5663,143.428571429
5664,45.0
5665,939.4
5666,1496.83333333
5667,603.0
5668,335.111111111
5669,1258.29850746
5670,952.689655172
5671,190.5
5672,383.875
5673,116.041666667
5674,1541.77878104
5675,74.4693877551
5676,0.0
5677,120.0
5678,0.0
5679,1101.11111111
5680,307.666666667
5681,197.583333333
5682,64.75
5683,187.0
5684,62.0
5685,207.727272727
5686,85.0
5687,161.0
5688,1378.4
5689,340.483333333
5690,1477.56666667
5691,94.0
5692,151.2
5693,2155.61538462
5694,1045.60869565
5695,77.6
5696,96.5
5697,277.0
5698,200.7
5699,1574.33333333
5700,151.823529412
5701,92.6923076923
5702,136.142857143
5703,154.2
5704,104.333333333
5705,114.487179487
5706,93.4
5707,219.217391304
5708,34.75
5709,73.5789473684
5710,1.66666666667
5711,99.625
5712,313.0
5713,129.666666667
5714,187.0
5715,37.65
5716,144.075471698
5717,12.0
5718,98.15
5719,0.0
5720,26.0
5721,78.5333333333
5722,1151.4
5723,1872.14285714
5724,12.75
5725,316.166666667
5726,287.879432624
5727,735.142857143
5728,174.333333333
5729,1259.5
5730,69.5555555556
5731,97.3333333333
5732,167.88372093
5733,330.166666667
5734,0.0
5735,0.0
5736,67.1666666667
5737,115.333333333
5738,222.736842105
5739,713.409090909
5740,125.132075472
5741,162.458333333
5742,829.564102564
5743,331.214285714
5744,0.0
5745,1209.48275862
5746,845.066666667
5747,61.6
5748,21.8
5749,1810.45454545
5750,183.0
5751,0.0
5752,196.818181818
5753,346.35
5754,1094.75
5755,147.65625
5756,76.25
5757,407.666666667
5758,89.0588235294
5759,547.0
5760,303.222222222
5761,184.369565217
5762,1681.42857143
5763,83.0
5764,1.0
5765,1.0
5766,307.666666667
5767,302.460176991
5768,128.111111111
5769,109.315789474
5770,282.623655914
5771,547.0
5772,14.875
5773,1084.44927536
5774,210.142857143
5775,193.25
5776,23.8571428571
5777,35.0
5778,6.0
5779,222.818181818
5780,944.727272727
5781,87.0
5782,171.596774194
5783,25.3333333333
5784,231.5
5785,684.25
5786,390.222222222
5787,22.0
5788,1549.20833333
